Player,PF,Yds,Tot Yds & TO_Ply,Tot Yds & TO_Y/P,Tot Yds & TO_TO,FL,1stD,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_NY/A,Passing_1stD,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Y/A,Rushing_1stD,Penalties_Pen,Penalties_Yds,Penalties_1stPy,season,team,#Dr,Sc%,TO%,Average Drive_Start,Average Drive_Time,Average Drive_Plays,Average Drive_Yds,Average Drive_Pts
Team Stats,439,5799,1000.0,5.8,19,8,363,347.0,515,4096,31,11,7.7,217.0,465,1703,18,3.7,116.0,94.0,690.0,30.0,2005,clt,165.0,43.6,9.1,Own 31.2,2:57,6.22,35.1,2.5
Team Stats,427,6070,1011.0,6.0,19,10,376,362.0,557,4308,31,9,7.5,241.0,439,1762,17,4.0,112.0,86.0,718.0,23.0,2006,clt,156.0,47.4,10.9,Own 28.8,3:02,6.67,38.9,2.65
Team Stats,450,5739,1020.0,5.6,19,5,357,355.0,551,4033,32,14,7.0,212.0,446,1706,19,3.8,119.0,67.0,515.0,26.0,2007,clt,166.0,44.6,11.4,Own 31.8,2:52,6.32,34.6,2.57
Team Stats,377,5368,969.0,5.5,17,5,321,393.0,585,4094,27,12,6.8,220.0,370,1274,13,3.4,80.0,86.0,619.0,21.0,2008,clt,150.0,40.7,10.0,Own 28.2,3:03,6.63,35.8,2.31
Team Stats,416,5809,980.0,5.9,24,5,339,402.0,601,4515,34,19,7.4,241.0,366,1294,16,3.5,69.0,74.0,546.0,29.0,2009,clt,174.0,37.9,13.2,Own 28.0,2:33,5.75,33.4,2.29
Team Stats,435,6092,1088.0,5.6,25,8,366,450.0,679,4609,33,17,6.6,253.0,393,1483,13,3.8,87.0,79.0,709.0,26.0,2010,clt,179.0,40.2,13.4,Own 27.5,2:40,6.23,34.0,2.23
Team Stats,243,4589,951.0,4.8,29,15,258,302.0,534,2995,14,14,5.3,170.0,382,1594,8,4.2,69.0,76.0,549.0,19.0,2011,clt,186.0,24.2,15.6,Own 23.5,2:15,5.26,24.6,1.2
Team Stats,357,5799,1109.0,5.2,27,9,360,339.0,628,4128,23,18,6.2,208.0,440,1671,11,3.8,110.0,94.0,801.0,42.0,2012,clt,180.0,33.3,13.9,Own 24.8,2:44,6.34,32.2,1.76
Team Stats,391,5468,1023.0,5.3,14,4,318,350.0,582,3725,23,10,6.1,191.0,409,1743,15,4.3,88.0,66.0,576.0,39.0,2013,clt,188.0,38.8,6.9,Own 28.0,2:32,5.65,29.1,1.97
Team Stats,458,6506,1105.0,5.9,31,15,371,410.0,661,4894,42,16,7.1,251.0,415,1612,9,3.9,80.0,105.0,848.0,40.0,2014,clt,205.0,39.5,14.6,Own 28.7,2:29,5.54,31.6,2.18
Team Stats,333,5142,1052.0,4.9,30,11,311,355.0,619,3704,26,19,5.6,195.0,396,1438,6,3.6,77.0,108.0,931.0,39.0,2015,clt,194.0,29.4,14.4,Own 26.8,2:29,5.56,26.5,1.54
Team Stats,411,5830,1037.0,5.6,22,7,351,370.0,584,4202,32,15,6.7,220.0,409,1628,13,4.0,93.0,103.0,883.0,38.0,2016,clt,180.0,40.6,12.2,Own 28.3,2:45,5.94,32.3,2.24
Team Stats,263,4553,994.0,4.6,15,6,267,285.0,487,2892,13,9,5.3,148.0,451,1661,11,3.7,94.0,92.0,779.0,25.0,2017,clt,180.0,29.4,8.3,Own 27.3,2:38,5.72,25.2,1.42
Team Stats,433,6179,1070.0,5.8,24,9,371,432.0,644,4461,39,15,6.7,237.0,408,1718,13,4.2,96.0,120.0,953.0,38.0,2018,clt,182.0,41.2,13.2,Own 29.8,2:39,6.04,33.9,2.38
Team Stats,361,5238,1016.0,5.2,21,11,340,307.0,513,3108,22,10,5.7,165.0,471,2130,17,4.5,131.0,79.0,670.0,44.0,2019,clt,168.0,36.3,11.3,Own 27.8,2:52,6.23,31.1,2.02
Team Stats,451,6049,1032.0,5.9,15,4,364,371.0,552,4053,24,11,7.1,201.0,459,1996,20,4.3,129.0,94.0,899.0,34.0,2020,clt,171.0,44.4,8.8,Own 30.2,2:55,6.25,35.4,2.36
Team Stats,451,5901,1052.0,5.6,19,11,354,324.0,521,3361,27,8,6.1,167.0,499,2540,22,5.1,154.0,76.0,688.0,33.0,2021,clt,180.0,43.3,8.9,Own 31.6,3:02,6.04,32.8,2.39
Team Stats,289,5298,1103.0,4.8,34,14,310,398.0,604,3432,17,20,5.2,193.0,439,1866,8,4.3,91.0,89.0,794.0,26.0,2022,clt,195.0,29.2,16.9,Own 28.9,2:40,5.86,27.0,1.39
Team Stats,396,5725,1094.0,5.2,22,12,324,355.0,574,3666,18,10,6.0,178.0,479,2059,19,4.3,113.0,95.0,685.0,33.0,2023,clt,196.0,35.7,9.2,Own 28.3,2:33,5.79,29.2,1.83
Team Stats,377,5692,1041.0,5.5,29,10,315,289.0,513,3361,20,19,6.2,161.0,496,2331,20,4.7,130.0,93.0,684.0,24.0,2024,clt,194.0,36.6,14.9,Own 28.9,2:27,5.56,29.3,1.92
