Player,PF,Yds,Tot Yds & TO_Ply,Tot Yds & TO_Y/P,Tot Yds & TO_TO,FL,1stD,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_NY/A,Passing_1stD,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Y/A,Rushing_1stD,Penalties_Pen,Penalties_Yds,Penalties_1stPy,season,team,#Dr,Sc%,TO%,Average Drive_Start,Average Drive_Time,Average Drive_Plays,Average Drive_Yds,Average Drive_Pts
Team Stats,281,4395,969.0,4.5,35,17,260,310.0,543,3051,22,18,5.2,156.0,382,1344,8,3.5,79.0,95.0,864.0,25.0,2002,chi,199.0,26.1,16.1,Own 30.9,2:15,5.02,21.9,1.39
Team Stats,283,4380,1001.0,4.4,29,9,264,271.0,515,2617,12,20,4.7,143.0,443,1763,13,4.0,104.0,92.0,806.0,17.0,2003,chi,186.0,27.4,14.5,Own 33.0,2:33,5.59,23.4,1.36
Team Stats,231,3816,967.0,3.9,37,21,230,249.0,471,2192,9,16,4.1,121.0,430,1624,10,3.8,84.0,124.0,956.0,25.0,2004,chi,207.0,16.4,16.4,Own 32.3,2:12,4.79,18.3,0.86
Team Stats,260,4101,937.0,4.4,28,13,233,219.0,418,2002,11,15,4.5,111.0,488,2099,11,4.3,99.0,105.0,850.0,23.0,2005,chi,195.0,22.6,12.8,Own 33.8,2:22,4.97,21.0,1.13
Team Stats,427,5199,1042.0,5.0,36,14,300,282.0,514,3281,24,22,6.1,161.0,503,1918,14,3.8,103.0,112.0,923.0,36.0,2006,chi,201.0,34.8,15.9,Own 32.6,2:28,5.36,25.8,1.8
Team Stats,334,4692,1035.0,4.5,34,13,266,327.0,569,3362,18,21,5.5,168.0,423,1330,8,3.1,74.0,111.0,839.0,24.0,2007,chi,205.0,27.8,15.1,Own 34.5,2:13,5.22,22.8,1.34
Team Stats,375,4734,991.0,4.8,27,13,264,304.0,528,3061,20,14,5.5,153.0,434,1673,15,3.9,98.0,78.0,610.0,13.0,2008,chi,203.0,30.5,11.3,Own 33.4,2:15,5.03,23.3,1.63
Team Stats,327,4965,971.0,5.1,34,7,262,340.0,563,3473,27,27,5.8,170.0,373,1492,6,4.0,71.0,100.0,836.0,21.0,2009,chi,193.0,29.5,16.6,Own 32.4,2:22,5.18,25.7,1.57
Team Stats,334,4631,936.0,4.9,31,10,263,276.0,466,3015,23,21,5.8,163.0,414,1616,10,3.9,76.0,91.0,768.0,24.0,2010,chi,198.0,29.3,15.7,Own 33.7,2:23,4.88,23.4,1.55
Team Stats,353,5026,978.0,5.1,29,9,271,268.0,473,3011,18,20,5.8,153.0,456,2015,10,4.4,97.0,104.0,800.0,21.0,2011,chi,199.0,28.6,14.6,Own 27.0,2:27,5.08,25.2,1.44
Team Stats,375,4969,999.0,5.0,24,8,292,287.0,485,2999,21,16,5.7,163.0,470,1970,11,4.2,99.0,102.0,811.0,30.0,2012,chi,195.0,30.3,11.8,Own 31.1,2:37,5.29,25.4,1.56
Team Stats,445,6109,1013.0,6.0,23,10,344,373.0,579,4281,32,13,7.0,215.0,404,1828,13,4.5,102.0,85.0,708.0,27.0,2013,chi,182.0,39.0,12.1,Own 28.5,2:44,5.73,33.5,2.16
Team Stats,319,5233,1005.0,5.2,29,10,322,396.0,609,3792,30,19,5.8,194.0,355,1441,8,4.1,91.0,113.0,997.0,37.0,2014,chi,180.0,27.8,16.1,Own 25.9,2:41,5.67,29.0,1.68
Team Stats,335,5514,1025.0,5.4,21,9,312,334.0,523,3660,21,12,6.6,177.0,468,1854,13,4.0,108.0,99.0,909.0,27.0,2015,chi,179.0,37.4,11.2,Own 29.4,2:49,5.94,30.7,1.88
Team Stats,279,5704,967.0,5.9,31,12,324,347.0,559,3969,19,19,6.8,212.0,380,1735,10,4.6,93.0,110.0,967.0,19.0,2016,chi,172.0,27.3,17.4,Own 25.5,2:37,5.76,33.0,1.49
Team Stats,264,4599,934.0,4.9,22,10,266,291.0,473,2811,13,12,5.5,144.0,422,1788,13,4.2,92.0,115.0,943.0,30.0,2017,chi,174.0,24.1,12.1,Own 27.1,2:41,5.52,26.3,1.32
Team Stats,421,5502,1013.0,5.4,24,10,331,344.0,512,3564,28,14,6.5,177.0,468,1938,16,4.1,108.0,97.0,796.0,46.0,2018,chi,182.0,36.8,13.2,Own 30.4,2:51,5.76,30.1,2.07
Team Stats,280,4749,1020.0,4.7,19,7,297,371.0,580,3291,20,12,5.3,178.0,395,1458,8,3.7,85.0,103.0,838.0,34.0,2019,chi,175.0,29.1,10.3,Own 28.5,2:46,5.99,27.2,1.51
Team Stats,372,5302,1043.0,5.1,22,6,335,402.0,614,3655,26,16,5.6,218.0,393,1647,12,4.2,93.0,88.0,777.0,24.0,2020,chi,175.0,38.9,12.0,Own 30.5,2:47,6.14,30.3,2.03
Team Stats,311,5225,1075.0,4.9,29,9,333,332.0,542,3207,16,20,5.3,180.0,475,2018,14,4.2,119.0,106.0,919.0,34.0,2021,chi,178.0,31.5,15.2,Own 28.6,2:54,6.21,29.3,1.62
Team Stats,326,5233,993.0,5.3,25,10,278,223.0,377,2219,19,15,5.1,109.0,558,3014,18,5.4,148.0,80.0,754.0,21.0,2022,chi,181.0,34.3,12.7,Own 29.9,2:46,5.64,28.7,1.85
Team Stats,360,5495,1097.0,5.0,25,10,322,321.0,513,3096,19,15,5.5,169.0,534,2399,16,4.5,137.0,99.0,853.0,16.0,2023,chi,184.0,38.0,13.0,Own 29.8,2:57,6.15,29.8,1.9
Team Stats,310,4820,1065.0,4.5,16,9,296,353.0,566,3086,20,7,4.9,172.0,431,1734,13,4.0,97.0,110.0,867.0,27.0,2024,chi,181.0,29.8,7.7,Own 29.8,2:50,6.02,26.6,1.62
