Player,PF,Yds,Tot Yds & TO_Ply,Tot Yds & TO_Y/P,Tot Yds & TO_TO,FL,1stD,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_NY/A,Passing_1stD,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Y/A,Rushing_1stD,Penalties_Pen,Penalties_Yds,Penalties_1stPy,season,team,#Dr,Sc%,TO%,Average Drive_Start,Average Drive_Time,Average Drive_Plays,Average Drive_Yds,Average Drive_Pts
Team Stats,310,5307,977.0,5.4,19,7,291,365.0,588,3811,24,12,6.0,194.0,344,1496,11,4.3,72.0,134.0,1090.0,25.0,2015,mia,187.0,25.7,9.6,Own 26.0,2:21,5.31,28.3,1.52
Team Stats,363,5324,913.0,5.8,23,8,278,316.0,477,3500,27,15,6.9,167.0,406,1824,14,4.5,90.0,125.0,1142.0,21.0,2016,mia,189.0,30.7,11.1,Own 29.6,2:27,4.96,28.0,1.81
Team Stats,281,4923,995.0,4.9,29,8,284,373.0,602,3535,24,21,5.6,187.0,360,1388,4,3.9,66.0,137.0,1154.0,31.0,2017,mia,190.0,25.8,15.3,Own 28.1,2:29,5.39,25.9,1.36
Team Stats,319,4638,878.0,5.3,23,10,252,292.0,455,2900,26,13,5.7,153.0,371,1738,7,4.7,75.0,108.0,978.0,24.0,2018,mia,184.0,28.3,12.5,Own 29.4,2:27,4.92,25.0,1.59
Team Stats,306,4960,1022.0,4.9,26,8,315,371.0,615,3804,22,18,5.7,210.0,349,1156,10,3.3,64.0,92.0,769.0,41.0,2019,mia,182.0,30.2,13.7,Own 27.7,2:32,5.78,27.1,1.61
Team Stats,404,5424,1021.0,5.3,20,7,345,370.0,559,3736,24,13,6.3,207.0,428,1688,15,3.9,100.0,74.0,635.0,38.0,2020,mia,181.0,41.4,11.0,Own 29.7,2:46,5.86,30.0,2.1
Team Stats,341,5219,1097.0,4.8,26,12,325,404.0,615,3651,21,14,5.6,206.0,442,1568,12,3.5,87.0,105.0,825.0,32.0,2021,mia,186.0,30.1,12.4,Own 28.0,2:47,6.06,27.9,1.61
Team Stats,397,6197,1009.0,6.1,21,6,342,368.0,584,4511,30,15,7.3,220.0,390,1686,12,4.3,93.0,111.0,881.0,29.0,2022,mia,178.0,38.8,11.8,Own 26.6,2:48,5.85,34.9,2.13
Team Stats,496,6822,1053.0,6.5,25,10,360,393.0,566,4514,30,15,7.6,223.0,456,2308,27,5.1,113.0,97.0,767.0,24.0,2023,mia,186.0,43.5,13.4,Own 29.6,2:45,5.81,36.5,2.53
Team Stats,345,5532,1082.0,5.1,21,11,344,413.0,591,3737,22,10,5.9,221.0,448,1795,12,4.0,90.0,114.0,926.0,33.0,2024,mia,182.0,39.0,11.0,Own 30.3,2:58,6.17,30.1,1.92
